Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Performance_Score_Ordinal,Tenure_Years,Join_Year,Join_Month,Join_Quarter
EMP1307,David,Johnson,30.0,Cloud Tech-Texas,Pending,2020-03-09,81250.87,david.johnson@example.com,-9523668787,Excellent,False,Cloud Tech,Texas,4,4.80766598220397,2020,3,1
EMP1308,Alice,Garcia,30.0,DevOps-Texas,Inactive,2022-06-17,66403.75,alice.garcia@example.com,-7883619688,Good,False,DevOps,Texas,3,2.535249828884326,2022,6,2
EMP1309,Alice,Miller,30.0,Sales-California,Active,2024-07-28,114147.79,alice.miller@example.com,-3135030586,Excellent,False,Sales,California,4,0.4216290212183436,2024,7,3
EMP1310,Frank,Garcia,30.0,HR-New York,Pending,2022-12-03,65472.99,frank.garcia@example.com,-2105524727,Good,False,HR,New York,3,2.0725530458590007,2022,12,4
EMP1311,Alice,Davis,,Sales-Nevada,Active,2023-07-06,97512.51,alice.davis@example.com,-6333021259,Good,True,Sales,Nevada,3,1.483915126625599,2023,7,3
EMP1312,Alice,Brown,35.0,DevOps-Nevada,Inactive,2024-05-28,86712.41,alice.brown@example.com,-6501917919,Average,True,DevOps,Nevada,2,0.5886379192334018,2024,5,2
EMP1313,Grace,Davis,30.0,HR-Florida,Active,2024-03-25,87654.98,grace.davis@example.com,-2521310961,Poor,False,HR,Florida,1,0.7638603696098563,2024,3,1
EMP1314,David,Williams,35.0,DevOps-New York,Inactive,2020-04-28,89367.02,david.williams@example.com,-2728476569,Poor,False,DevOps,New York,1,4.670773442847365,2020,4,2
EMP1315,Charlie,Garcia,40.0,Admin-California,Active,2021-11-07,95269.41,charlie.garcia@example.com,-4120092819,Good,True,Admin,California,3,3.143052703627652,2021,11,4
EMP1316,Frank,Williams,25.0,Sales-Nevada,Active,2020-04-15,68792.31,frank.williams@example.com,-6678498435,Average,False,Sales,Nevada,2,4.706365503080082,2020,4,2
EMP1317,Alice,Smith,25.0,Admin-Illinois,Pending,2023-10-07,89119.53,alice.smith@example.com,-2418623689,Good,True,Admin,Illinois,3,1.2292950034223136,2023,10,4
EMP1318,Frank,Davis,35.0,Cloud Tech-New York,Active,2024-02-27,58212.13,frank.davis@example.com,-3628917755,Good,False,Cloud Tech,New York,3,0.837782340862423,2024,2,1
EMP1319,Heidi,Miller,30.0,DevOps-Illinois,Pending,2021-02-22,77764.24,heidi.miller@example.com,-6205634110,Good,True,DevOps,Illinois,3,3.8494182067077345,2021,2,1
EMP1320,Frank,Garcia,35.0,Finance-Florida,Pending,2023-08-21,75148.17,frank.garcia@example.com,-5950342810,Average,False,Finance,Florida,2,1.3579739904175223,2023,8,3
EMP1321,Heidi,Jones,40.0,Cloud Tech-Nevada,Inactive,2024-04-08,108781.18,heidi.jones@example.com,-3904383033,Poor,False,Cloud Tech,Nevada,1,0.7255304585900069,2024,4,2
EMP1322,Frank,Brown,35.0,Finance-Texas,Pending,2024-11-04,65489.19,frank.brown@example.com,-1990970050,Average,True,Finance,Texas,2,0.15058179329226556,2024,11,4
EMP1323,Eva,Johnson,,Sales-Illinois,Pending,2022-05-05,70663.46,eva.johnson@example.com,-4054683564,Excellent,False,Sales,Illinois,4,2.652977412731006,2022,5,2
EMP1324,David,Miller,40.0,Sales-New York,Inactive,2023-02-01,95822.56,david.miller@example.com,-2156818208,Average,False,Sales,New York,2,1.9082819986310746,2023,2,1
EMP1325,Eva,Miller,40.0,DevOps-Nevada,Pending,2022-10-01,82258.03,eva.miller@example.com,-6790422710,Average,True,DevOps,Nevada,2,2.245037645448323,2022,10,4
EMP1326,Frank,Williams,30.0,Admin-Nevada,Pending,2022-09-27,62883.34,frank.williams@example.com,-3322889856,Average,False,Admin,Nevada,2,2.2559890485968515,2022,9,3
EMP1327,Alice,Davis,,Cloud Tech-Texas,Pending,2020-04-09,103503.72,alice.davis@example.com,-2545960632,Average,True,Cloud Tech,Texas,2,4.722792607802875,2020,4,2
EMP1328,David,Garcia,25.0,DevOps-New York,Active,2021-03-23,85401.3,david.garcia@example.com,-9912971023,Poor,True,DevOps,New York,1,3.7700205338809036,2021,3,1
EMP1329,Heidi,Garcia,40.0,Cloud Tech-Texas,Pending,2023-02-03,,heidi.garcia@example.com,-8171752420,Excellent,False,Cloud Tech,Texas,4,1.9028062970568105,2023,2,1
EMP1330,Eva,Smith,,HR-Texas,Pending,2024-07-23,98850.14,eva.smith@example.com,-4955112746,Poor,False,HR,Texas,1,0.4353182751540041,2024,7,3
EMP1331,Charlie,Smith,25.0,Cloud Tech-Illinois,Active,2021-05-08,63435.24,charlie.smith@example.com,-4721970545,Poor,False,Cloud Tech,Illinois,1,3.6440793976728267,2021,5,2
EMP1332,Frank,Brown,35.0,Finance-Texas,Inactive,2022-04-11,82129.84,frank.brown@example.com,-6927589550,Average,False,Finance,Texas,2,2.7186858316221767,2022,4,2
EMP1333,David,Williams,35.0,DevOps-Texas,Pending,2024-10-23,95492.61,david.williams@example.com,-6874090379,Good,False,DevOps,Texas,3,0.1834360027378508,2024,10,4
EMP1334,Grace,Miller,40.0,Finance-Illinois,Inactive,2020-04-24,94572.37,grace.miller@example.com,-2146296135,Good,False,Finance,Illinois,3,4.681724845995893,2020,4,2
EMP1335,Bob,Garcia,40.0,Finance-Nevada,Inactive,2023-03-04,118413.05,bob.garcia@example.com,-7157787111,Poor,False,Finance,Nevada,1,1.8234086242299794,2023,3,1
EMP1336,Alice,Jones,30.0,Admin-Nevada,Pending,2022-08-31,68976.65,alice.jones@example.com,-1663651558,Poor,True,Admin,Nevada,1,2.329911019849418,2022,8,3
EMP1337,Eva,Williams,,Sales-Nevada,Active,2021-01-02,115013.65,eva.williams@example.com,-7371470826,Average,False,Sales,Nevada,2,3.9890485968514717,2021,1,1
EMP1338,David,Brown,,Admin-Nevada,Inactive,2020-06-06,70949.38,david.brown@example.com,-2359096055,Poor,True,Admin,Nevada,1,4.563997262149213,2020,6,2
EMP1339,Grace,Brown,,HR-Florida,Pending,2020-10-13,105334.87,grace.brown@example.com,-7303064420,Average,False,HR,Florida,2,4.210814510609172,2020,10,4
EMP1340,Bob,Williams,,DevOps-California,Active,2020-07-19,80596.18,bob.williams@example.com,-2146147682,Good,False,DevOps,California,3,4.446269678302532,2020,7,3
EMP1341,Frank,Brown,,Sales-Illinois,Inactive,2024-05-03,72846.37,frank.brown@example.com,-4201654234,Good,True,Sales,Illinois,3,0.6570841889117043,2024,5,2
EMP1342,Heidi,Williams,40.0,Admin-California,Pending,2022-02-07,80229.36,heidi.williams@example.com,-6778265959,Excellent,False,Admin,California,4,2.891170431211499,2022,2,1
EMP1343,Grace,Johnson,25.0,Sales-California,Active,2023-12-31,55145.47,grace.johnson@example.com,-8931992549,Good,False,Sales,California,3,0.9965776865160849,2023,12,4
EMP1344,Grace,Williams,30.0,DevOps-Florida,Inactive,2022-01-08,,grace.williams@example.com,-2727516479,Poor,True,DevOps,Florida,1,2.973305954825462,2022,1,1
EMP1345,Eva,Davis,40.0,HR-California,Active,2020-09-28,56110.81,eva.davis@example.com,-7279103367,Good,False,HR,California,3,4.251882272416153,2020,9,3
EMP1346,Grace,Williams,25.0,Cloud Tech-Texas,Inactive,2023-02-09,56514.5,grace.williams@example.com,-2963533904,Average,False,Cloud Tech,Texas,2,1.8863791923340179,2023,2,1
EMP1347,Frank,Brown,40.0,Cloud Tech-California,Inactive,2022-03-05,104541.84,frank.brown@example.com,-5044817765,Good,False,Cloud Tech,California,3,2.8199863107460645,2022,3,1
EMP1348,David,Garcia,,Sales-New York,Pending,2022-02-18,61865.12,david.garcia@example.com,-5586851275,Excellent,True,Sales,New York,4,2.861054072553046,2022,2,1
EMP1349,Eva,Davis,40.0,Admin-Texas,Active,2022-06-09,69317.33,eva.davis@example.com,-5289286645,Good,False,Admin,Texas,3,2.5571526351813825,2022,6,2
EMP1350,Bob,Brown,35.0,HR-New York,Pending,2023-07-04,84706.17,bob.brown@example.com,-4911110960,Average,False,HR,New York,2,1.4893908281998631,2023,7,3
EMP1351,Heidi,Smith,25.0,Admin-California,Active,2022-03-21,73255.21,heidi.smith@example.com,-7981789045,Average,False,Admin,California,2,2.7761806981519506,2022,3,1
EMP1352,Frank,Smith,40.0,HR-Florida,Pending,2023-05-02,59528.71,frank.smith@example.com,-3378613714,Poor,False,HR,Florida,1,1.6618754277891854,2023,5,2
EMP1353,David,Garcia,40.0,HR-New York,Inactive,2021-10-15,70401.37,david.garcia@example.com,-7660538443,Good,True,HR,New York,3,3.2060232717316905,2021,10,4
EMP1354,Heidi,Garcia,,Admin-California,Inactive,2021-07-28,107154.62,heidi.garcia@example.com,-4630600024,Average,True,Admin,California,2,3.4223134839151266,2021,7,3
EMP1355,Bob,Davis,,Admin-Illinois,Pending,2021-01-03,97719.88,bob.davis@example.com,-8955296385,Excellent,False,Admin,Illinois,4,3.9863107460643397,2021,1,1
EMP1356,Heidi,Johnson,30.0,Finance-California,Pending,2020-05-21,107327.59,heidi.johnson@example.com,-3960962625,Poor,False,Finance,California,1,4.607802874743326,2020,5,2
EMP1357,Grace,Garcia,40.0,Admin-Nevada,Inactive,2021-05-10,67687.72,grace.garcia@example.com,-5826312818,Excellent,True,Admin,Nevada,4,3.6386036960985626,2021,5,2
EMP1358,Grace,Smith,40.0,Cloud Tech-Florida,Pending,2022-09-08,90757.08,grace.smith@example.com,-6482531105,Good,True,Cloud Tech,Florida,3,2.308008213552361,2022,9,3
EMP1359,Grace,Williams,,Cloud Tech-California,Pending,2024-07-21,87583.42,grace.williams@example.com,-920981959,Good,False,Cloud Tech,California,3,0.4407939767282683,2024,7,3
EMP1360,Bob,Brown,25.0,Admin-Nevada,Pending,2021-12-28,61643.69,bob.brown@example.com,-2752334382,Good,True,Admin,Nevada,3,3.0034223134839153,2021,12,4
EMP1361,Grace,Smith,35.0,Finance-Texas,Active,2020-07-20,68111.69,grace.smith@example.com,-6404120910,Poor,False,Finance,Texas,1,4.4435318275154,2020,7,3
EMP1362,David,Smith,40.0,HR-Florida,Inactive,2024-04-30,97568.88,david.smith@example.com,-7911244210,Average,True,HR,Florida,2,0.6652977412731006,2024,4,2
EMP1363,Charlie,Johnson,35.0,Cloud Tech-Florida,Active,2021-08-28,79118.28,charlie.johnson@example.com,-7536170616,Poor,True,Cloud Tech,Florida,1,3.3374401095140316,2021,8,3
EMP1364,Bob,Davis,30.0,HR-California,Inactive,2022-07-21,104898.9,bob.davis@example.com,-1366572239,Excellent,True,HR,California,4,2.4421629021218343,2022,7,3
EMP1365,Frank,Davis,40.0,Cloud Tech-Florida,Pending,2023-11-27,81671.3,frank.davis@example.com,-2990155798,Poor,True,Cloud Tech,Florida,1,1.0896646132785763,2023,11,4
EMP1366,Alice,Miller,25.0,Cloud Tech-California,Pending,2020-08-11,97399.75,alice.miller@example.com,-8028413907,Excellent,False,Cloud Tech,California,4,4.383299110198494,2020,8,3
EMP1367,David,Johnson,,Admin-Illinois,Active,2021-11-08,89189.43,david.johnson@example.com,-882351304,Poor,True,Admin,Illinois,1,3.14031485284052,2021,11,4
EMP1368,David,Williams,40.0,DevOps-New York,Active,2023-08-04,96011.55,david.williams@example.com,-2312447314,Average,True,DevOps,New York,2,1.404517453798768,2023,8,3
EMP1369,David,Davis,40.0,Sales-Florida,Inactive,2020-01-10,99331.49,david.davis@example.com,-8477686341,Excellent,False,Sales,Florida,4,4.969199178644764,2020,1,1
EMP1370,Bob,Brown,,Cloud Tech-Illinois,Active,2022-01-19,72818.94,bob.brown@example.com,-3461994236,Good,True,Cloud Tech,Illinois,3,2.943189596167009,2022,1,1
EMP1371,Eva,Garcia,40.0,Sales-Nevada,Inactive,2023-05-07,77204.75,eva.garcia@example.com,-6769459195,Good,True,Sales,Nevada,3,1.648186173853525,2023,5,2
EMP1372,Bob,Johnson,35.0,HR-Florida,Pending,2020-12-19,106961.68,bob.johnson@example.com,-6395517207,Poor,False,HR,Florida,1,4.027378507871321,2020,12,4
EMP1373,Eva,Garcia,,Sales-Texas,Pending,2020-10-01,71923.0,eva.garcia@example.com,-4964985600,Good,True,Sales,Texas,3,4.243668720054757,2020,10,4
EMP1374,Bob,Smith,30.0,HR-Nevada,Active,2022-11-12,77192.43,bob.smith@example.com,-2562531354,Excellent,False,HR,Nevada,4,2.130047912388775,2022,11,4
EMP1375,Grace,Brown,40.0,Admin-Florida,Pending,2023-01-05,98540.3,grace.brown@example.com,-2510505378,Good,False,Admin,Florida,3,1.9822039698836413,2023,1,1
EMP1376,Charlie,Brown,,Admin-Florida,Inactive,2020-10-14,63096.9,charlie.brown@example.com,-5381649382,Average,False,Admin,Florida,2,4.20807665982204,2020,10,4
EMP1377,Alice,Smith,35.0,Cloud Tech-Florida,Active,2021-02-03,107065.12,alice.smith@example.com,-1849196654,Average,False,Cloud Tech,Florida,2,3.9014373716632442,2021,2,1
EMP1378,Heidi,Johnson,40.0,DevOps-Florida,Inactive,2023-12-25,108792.43,heidi.johnson@example.com,-3307704610,Poor,True,DevOps,Florida,1,1.0130047912388775,2023,12,4
EMP1379,Bob,Smith,,Cloud Tech-New York,Inactive,2020-03-07,69239.7,bob.smith@example.com,-7295963903,Excellent,False,Cloud Tech,New York,4,4.813141683778234,2020,3,1
EMP1380,Charlie,Garcia,40.0,Sales-Nevada,Inactive,2023-01-30,85756.42,charlie.garcia@example.com,-907426087,Average,True,Sales,Nevada,2,1.9137577002053388,2023,1,1
EMP1381,Eva,Miller,,HR-Illinois,Active,2024-04-05,100328.62,eva.miller@example.com,-501716444,Average,True,HR,Illinois,2,0.7337440109514032,2024,4,2
EMP1382,Grace,Brown,25.0,DevOps-Nevada,Active,2021-09-01,111236.69,grace.brown@example.com,-5618579063,Excellent,True,DevOps,Nevada,4,3.326488706365503,2021,9,3
EMP1383,Eva,Jones,35.0,Cloud Tech-Florida,Active,2024-05-07,106832.22,eva.jones@example.com,-7715910299,Good,True,Cloud Tech,Florida,3,0.6461327857631759,2024,5,2
EMP1384,Frank,Jones,,DevOps-Florida,Active,2023-06-15,59746.45,frank.jones@example.com,-2156321357,Good,True,DevOps,Florida,3,1.541409993155373,2023,6,2
EMP1385,David,Garcia,25.0,Sales-California,Pending,2021-07-29,91780.04,david.garcia@example.com,-40104144,Poor,True,Sales,California,1,3.4195756331279945,2021,7,3
EMP1386,Eva,Williams,35.0,Sales-California,Pending,2023-10-23,107062.66,eva.williams@example.com,-9642297124,Good,True,Sales,California,3,1.1854893908281998,2023,10,4
EMP1387,Grace,Davis,25.0,HR-Nevada,Active,2023-12-07,110625.52,grace.davis@example.com,-2967188396,Excellent,True,HR,Nevada,4,1.0622861054072552,2023,12,4
EMP1388,Frank,Smith,30.0,DevOps-Florida,Inactive,2020-10-18,90419.79,frank.smith@example.com,-7457314414,Average,True,DevOps,Florida,2,4.1971252566735116,2020,10,4
EMP1389,Grace,Smith,40.0,Finance-Texas,Pending,2024-06-15,111608.76,grace.smith@example.com,-8331170302,Good,True,Finance,Texas,3,0.5393566050650239,2024,6,2
EMP1390,Eva,Williams,35.0,Finance-Florida,Inactive,2023-04-06,50173.12,eva.williams@example.com,-7637153987,Poor,False,Finance,Florida,1,1.73305954825462,2023,4,2
EMP1391,Bob,Williams,40.0,DevOps-Nevada,Pending,2022-01-03,109507.44,bob.williams@example.com,-5472812355,Good,False,DevOps,Nevada,3,2.9869952087611225,2022,1,1
EMP1392,Grace,Garcia,30.0,Finance-New York,Inactive,2021-07-03,72600.56,grace.garcia@example.com,-7983631461,Excellent,False,Finance,New York,4,3.490759753593429,2021,7,3
EMP1393,Charlie,Garcia,,Finance-California,Pending,2024-04-10,53388.65,charlie.garcia@example.com,-4912711306,Poor,True,Finance,California,1,0.7200547570157426,2024,4,2
EMP1394,Heidi,Williams,25.0,Cloud Tech-New York,Inactive,2022-07-23,50047.32,heidi.williams@example.com,-2407875417,Good,False,Cloud Tech,New York,3,2.43668720054757,2022,7,3
EMP1395,David,Brown,30.0,DevOps-California,Active,2024-11-25,115290.79,david.brown@example.com,-1563268684,Poor,False,DevOps,California,1,0.09308692676249145,2024,11,4
EMP1396,Frank,Garcia,35.0,Cloud Tech-California,Pending,2023-08-21,61586.76,frank.garcia@example.com,-745106633,Excellent,False,Cloud Tech,California,4,1.3579739904175223,2023,8,3
EMP1397,Eva,Miller,30.0,Finance-Nevada,Active,2023-12-12,56662.86,eva.miller@example.com,-3629489785,Average,True,Finance,Nevada,2,1.0485968514715949,2023,12,4
EMP1398,Bob,Garcia,30.0,Sales-New York,Pending,2023-10-24,,bob.garcia@example.com,-1031310093,Excellent,True,Sales,New York,4,1.1827515400410678,2023,10,4
EMP1399,Frank,Smith,25.0,Finance-Nevada,Active,2022-09-05,54957.98,frank.smith@example.com,-3181439665,Excellent,True,Finance,Nevada,4,2.316221765913758,2022,9,3
EMP1400,Bob,Garcia,25.0,HR-California,Inactive,2020-10-07,76790.47,bob.garcia@example.com,-1347323548,Excellent,True,HR,California,4,4.227241615331964,2020,10,4
EMP1401,Charlie,Brown,30.0,Cloud Tech-Illinois,Pending,2020-01-18,92722.35,charlie.brown@example.com,-4012897431,Excellent,False,Cloud Tech,Illinois,4,4.947296372347707,2020,1,1
EMP1402,Frank,Williams,30.0,DevOps-Nevada,Active,2022-04-23,93125.32,frank.williams@example.com,-5122572075,Average,False,DevOps,Nevada,2,2.6858316221765914,2022,4,2
EMP1403,David,Smith,25.0,Cloud Tech-New York,Active,2023-04-22,101100.64,david.smith@example.com,-5024120956,Average,False,Cloud Tech,New York,2,1.6892539356605065,2023,4,2
EMP1404,Grace,Garcia,35.0,Admin-New York,Inactive,2023-08-13,55897.41,grace.garcia@example.com,-9073710093,Poor,False,Admin,New York,1,1.379876796714579,2023,8,3
EMP1405,Eva,Brown,25.0,DevOps-California,Active,2022-11-26,92484.88,eva.brown@example.com,-3882211456,Good,True,DevOps,California,3,2.0917180013689256,2022,11,4
EMP1406,Grace,Miller,35.0,DevOps-Texas,Active,2022-10-10,77011.99,grace.miller@example.com,-7584745704,Average,True,DevOps,Texas,2,2.220396988364134,2022,10,4
EMP1407,Bob,Garcia,,Cloud Tech-California,Inactive,2020-09-27,77078.68,bob.garcia@example.com,-4589714801,Average,True,Cloud Tech,California,2,4.254620123203286,2020,9,3
EMP1408,Grace,Brown,35.0,Sales-Nevada,Active,2024-04-11,82971.02,grace.brown@example.com,-6325703964,Good,False,Sales,Nevada,3,0.7173169062286106,2024,4,2
EMP1409,Bob,Miller,25.0,Sales-Texas,Active,2021-06-20,65102.01,bob.miller@example.com,-3136148781,Average,True,Sales,Texas,2,3.5263518138261465,2021,6,2
EMP1410,Grace,Williams,,HR-Nevada,Pending,2022-10-23,103697.7,grace.williams@example.com,-4556964429,Excellent,True,HR,Nevada,4,2.184804928131417,2022,10,4
EMP1411,Grace,Garcia,25.0,DevOps-Illinois,Pending,2023-06-15,60687.63,grace.garcia@example.com,-9859167953,Excellent,False,DevOps,Illinois,4,1.541409993155373,2023,6,2
EMP1412,Bob,Miller,,Admin-New York,Pending,2021-10-31,77351.21,bob.miller@example.com,-1072728497,Good,False,Admin,New York,3,3.162217659137577,2021,10,4
EMP1413,Bob,Smith,35.0,DevOps-Florida,Pending,2024-09-29,66704.62,bob.smith@example.com,-2474140702,Poor,True,DevOps,Florida,1,0.24914442162902123,2024,9,3
EMP1414,Grace,Williams,25.0,Finance-Illinois,Pending,2020-04-22,71650.3,grace.williams@example.com,-4910740649,Poor,True,Finance,Illinois,1,4.687200547570157,2020,4,2
EMP1415,Charlie,Smith,25.0,Cloud Tech-Nevada,Active,2023-12-07,50794.54,charlie.smith@example.com,-425488213,Good,True,Cloud Tech,Nevada,3,1.0622861054072552,2023,12,4
EMP1416,Frank,Jones,,Sales-Nevada,Inactive,2020-12-07,76030.86,frank.jones@example.com,-2369143074,Good,True,Sales,Nevada,3,4.060232717316906,2020,12,4
EMP1417,Eva,Johnson,25.0,Cloud Tech-California,Inactive,2021-07-11,86669.79,eva.johnson@example.com,-3666144941,Excellent,True,Cloud Tech,California,4,3.468856947296372,2021,7,3
EMP1418,Bob,Garcia,40.0,Finance-Illinois,Inactive,2020-04-23,84972.7,bob.garcia@example.com,-9659234267,Poor,True,Finance,Illinois,1,4.684462696783025,2020,4,2
EMP1419,Frank,Miller,30.0,HR-Texas,Pending,2023-10-12,100594.49,frank.miller@example.com,-3441497825,Average,False,HR,Texas,2,1.215605749486653,2023,10,4
EMP1420,Alice,Johnson,25.0,Cloud Tech-New York,Active,2022-08-24,75478.35,alice.johnson@example.com,-6128758574,Excellent,False,Cloud Tech,New York,4,2.349075975359343,2022,8,3
EMP1421,Charlie,Johnson,25.0,Sales-Nevada,Pending,2023-09-04,79355.85,charlie.johnson@example.com,-6766708060,Good,False,Sales,Nevada,3,1.319644079397673,2023,9,3
EMP1422,Grace,Miller,35.0,HR-Texas,Pending,2022-02-02,58358.07,grace.miller@example.com,-2943985297,Poor,True,HR,Texas,1,2.9048596851471595,2022,2,1
EMP1423,Alice,Williams,30.0,Admin-Illinois,Active,2022-04-01,54824.85,alice.williams@example.com,-9406260786,Average,False,Admin,Illinois,2,2.746064339493498,2022,4,2
EMP1424,Eva,Garcia,35.0,HR-Texas,Pending,2022-07-24,50557.84,eva.garcia@example.com,-104159148,Average,True,HR,Texas,2,2.433949349760438,2022,7,3
EMP1425,Eva,Jones,,Admin-Florida,Inactive,2023-04-26,118030.04,eva.jones@example.com,-7501980381,Excellent,True,Admin,Florida,4,1.678302532511978,2023,4,2
EMP1426,David,Smith,,Admin-New York,Active,2022-04-19,51673.72,david.smith@example.com,-8723244078,Poor,False,Admin,New York,1,2.6967830253251197,2022,4,2
EMP1427,Alice,Brown,35.0,Cloud Tech-Nevada,Inactive,2024-10-04,101665.79,alice.brown@example.com,-3110291812,Poor,True,Cloud Tech,Nevada,1,0.23545516769336072,2024,10,4
EMP1428,David,Smith,,Admin-Florida,Inactive,2020-05-02,118079.15,david.smith@example.com,-3170876013,Good,True,Admin,Florida,3,4.659822039698836,2020,5,2
EMP1429,Eva,Brown,25.0,Cloud Tech-New York,Pending,2022-04-25,99059.28,eva.brown@example.com,-6723849790,Poor,False,Cloud Tech,New York,1,2.6803559206023273,2022,4,2
EMP1430,Bob,Smith,,Cloud Tech-Illinois,Active,2023-07-29,107397.4,bob.smith@example.com,-6202232882,Poor,False,Cloud Tech,Illinois,1,1.4209445585215605,2023,7,3
EMP1431,Alice,Miller,40.0,DevOps-New York,Active,2021-08-20,68269.37,alice.miller@example.com,-7744197545,Excellent,False,DevOps,New York,4,3.359342915811088,2021,8,3
EMP1432,Grace,Jones,35.0,HR-Florida,Inactive,2021-04-23,55228.12,grace.jones@example.com,-6176620470,Poor,True,HR,Florida,1,3.685147159479808,2021,4,2
EMP1433,Bob,Garcia,30.0,Cloud Tech-New York,Inactive,2022-08-12,71982.33,bob.garcia@example.com,-9609409704,Average,False,Cloud Tech,New York,2,2.3819301848049284,2022,8,3
EMP1434,Frank,Brown,30.0,Finance-California,Inactive,2021-06-26,109673.75,frank.brown@example.com,-2774025882,Excellent,False,Finance,California,4,3.509924709103354,2021,6,2
EMP1435,Eva,Garcia,,Cloud Tech-New York,Inactive,2020-10-30,56384.9,eva.garcia@example.com,-5868122594,Excellent,True,Cloud Tech,New York,4,4.164271047227926,2020,10,4
EMP1436,Frank,Garcia,40.0,Sales-Texas,Pending,2021-09-04,68211.68,frank.garcia@example.com,-7244617678,Good,False,Sales,Texas,3,3.3182751540041067,2021,9,3
EMP1437,Alice,Garcia,40.0,Finance-Illinois,Pending,2023-01-31,67489.68,alice.garcia@example.com,-2988425994,Poor,False,Finance,Illinois,1,1.9110198494182067,2023,1,1
EMP1438,Charlie,Davis,25.0,Cloud Tech-Texas,Active,2020-09-24,63869.31,charlie.davis@example.com,-9961002310,Good,False,Cloud Tech,Texas,3,4.262833675564682,2020,9,3
EMP1439,Bob,Williams,,Sales-California,Active,2020-02-14,119801.3,bob.williams@example.com,-7753312660,Average,True,Sales,California,2,4.87337440109514,2020,2,1
EMP1440,Heidi,Smith,30.0,Cloud Tech-California,Active,2020-03-28,115959.65,heidi.smith@example.com,-941017589,Excellent,True,Cloud Tech,California,4,4.75564681724846,2020,3,1
EMP1441,Grace,Garcia,40.0,Finance-Texas,Inactive,2023-10-31,79866.48,grace.garcia@example.com,-2517629832,Excellent,True,Finance,Texas,4,1.163586584531143,2023,10,4
EMP1442,Charlie,Smith,35.0,HR-Florida,Active,2020-03-11,92987.46,charlie.smith@example.com,-4774332682,Excellent,True,HR,Florida,4,4.802190280629706,2020,3,1
EMP1443,Eva,Garcia,40.0,Finance-Illinois,Inactive,2020-05-04,56140.51,eva.garcia@example.com,-1901302055,Average,False,Finance,Illinois,2,4.654346338124572,2020,5,2
EMP1444,Grace,Brown,30.0,DevOps-Illinois,Active,2023-07-15,119586.11,grace.brown@example.com,-9815287338,Average,True,DevOps,Illinois,2,1.45927446954141,2023,7,3
EMP1445,Alice,Williams,40.0,DevOps-California,Inactive,2023-01-20,104700.46,alice.williams@example.com,-7855982175,Good,True,DevOps,California,3,1.9411362080766599,2023,1,1
EMP1446,Frank,Williams,40.0,HR-New York,Active,2021-10-15,91798.14,frank.williams@example.com,-6191284116,Good,False,HR,New York,3,3.2060232717316905,2021,10,4
EMP1447,Eva,Miller,25.0,Finance-Illinois,Inactive,2024-04-19,90879.22,eva.miller@example.com,-3098503445,Good,False,Finance,Illinois,3,0.6954140999315537,2024,4,2
EMP1448,Charlie,Davis,25.0,Admin-Nevada,Active,2021-06-29,87358.27,charlie.davis@example.com,-5124189388,Poor,False,Admin,Nevada,1,3.5017111567419574,2021,6,2
EMP1449,Alice,Miller,30.0,Sales-Florida,Inactive,2024-09-14,119407.93,alice.miller@example.com,-8469081973,Excellent,True,Sales,Florida,4,0.29021218343600275,2024,9,3
EMP1450,David,Miller,,HR-Nevada,Pending,2022-01-04,113978.6,david.miller@example.com,-56435022,Excellent,True,HR,Nevada,4,2.9842573579739904,2022,1,1
EMP1451,Frank,Miller,,Sales-New York,Pending,2021-01-20,108568.78,frank.miller@example.com,-8503719904,Good,True,Sales,New York,3,3.9397672826830936,2021,1,1
EMP1452,Heidi,Miller,,HR-New York,Inactive,2020-03-18,56318.02,heidi.miller@example.com,-1699187239,Excellent,False,HR,New York,4,4.783025325119781,2020,3,1
EMP1453,David,Miller,25.0,Sales-Florida,Active,2021-11-10,114252.73,david.miller@example.com,-1078356742,Good,False,Sales,Florida,3,3.134839151266256,2021,11,4
EMP1454,Charlie,Jones,35.0,DevOps-New York,Inactive,2020-05-01,51533.9,charlie.jones@example.com,-3896086,Poor,True,DevOps,New York,1,4.662559890485968,2020,5,2
EMP1455,Charlie,Williams,25.0,Sales-California,Active,2022-02-04,99317.66,charlie.williams@example.com,-662668216,Poor,False,Sales,California,1,2.8993839835728954,2022,2,1
EMP1456,Bob,Miller,35.0,HR-California,Active,2020-11-18,101264.64,bob.miller@example.com,-1955356032,Average,False,HR,California,2,4.112251882272417,2020,11,4
EMP1457,Heidi,Garcia,35.0,Admin-Nevada,Pending,2023-11-21,112272.02,heidi.garcia@example.com,-1903689002,Poor,False,Admin,Nevada,1,1.106091718001369,2023,11,4
EMP1458,Frank,Williams,30.0,DevOps-Illinois,Active,2022-02-13,71477.63,frank.williams@example.com,-102724054,Good,True,DevOps,Illinois,3,2.8747433264887063,2022,2,1
EMP1459,Charlie,Williams,30.0,DevOps-Texas,Pending,2023-03-19,77412.1,charlie.williams@example.com,-9342967110,Poor,False,DevOps,Texas,1,1.782340862422998,2023,3,1
EMP1460,Alice,Johnson,30.0,Sales-California,Pending,2021-03-28,94775.27,alice.johnson@example.com,-4837537457,Average,False,Sales,California,2,3.756331279945243,2021,3,1
